date,market_return,strategy_return,cum_market,cum_strategy
2025-03-28,-0.00897618763197216,-0.016681065834561325,0.07960892055513646,0.008004656240379493
2025-03-31,-0.01927990030242751,-0.014830805295048922,0.058794168201222075,-0.006944864552824281
2025-04-01,0.009587998168361849,0.01732581001122462,0.06894588474660757,0.010260620054604264
2025-04-02,-0.0014923094955352656,-0.018215764296179437,0.06735068665258681,-0.008142049278022534
2025-04-03,-0.02553166373482872,-0.027024296114692637,0.040099447833834345,-0.034946312242045474
2025-04-04,-0.04145649587309406,-0.03293755887844259,-0.003019430632896447,-0.06673282490343124
2025-04-07,-0.040313031702264315,-0.04654364276804028,-0.04321073993233404,-0.11017047890826404
2025-04-08,0.020968061431104027,0.027252759222291888,-0.023148723950614625,-0.0859201692210636
2025-04-09,-0.024858099747559377,-0.027312721916216608,-0.047431390409180874,-0.11088617744835105
2025-04-10,0.032352064192144855,0.025884756420089472,-0.016613829604276487,-0.08787168272186696
2025-04-11,0.0025165546281385566,0.00834004633811385,-0.014139084585919726,-0.08026449028946159
2025-04-14,0.024865531866039448,0.026659043042950258,0.01037487142179172,-0.055745221747958484
2025-04-15,0.012560173988888715,0.01690887447112286,0.023065355600850435,-0.03977893623373685
2025-04-16,-0.0020885999024355868,-0.01509638542476679,0.020928581398957258,-0.05427480350533187
2025-04-17,-0.005391296504074774,-0.0004662972020447853,0.015424452707150982,-0.05471579251836067
2025-04-22,0.01162708168961563,0.0037460911948022702,0.0272308757684101,-0.05117467167212819
2025-04-23,0.020215951717011113,0.02037386724879826,0.047997325555167336,-0.031843430390478655
2025-04-24,0.0009422416932553191,0.008251795295066033,0.048984792329725524,-0.02385440056448751
2025-04-25,-0.000264806385245045,-0.028342092391839668,0.04870701445869163,-0.05152040933157653
2025-04-28,0.004089994914733183,-0.0004202277563212675,0.052996220814872874,-0.05191898678187956
2025-04-29,0.0020578094190685263,-0.008047559959146255,0.05516308635630929,-0.05954872558188051
2025-04-30,0.009788820253014177,0.015554260920847796,0.06549188814626672,-0.044920701076237135
2025-05-02,0.015497968808709591,0.007464617011949603,0.08200484819469067,-0.037791399893729816
2025-05-05,0.0004837827466679989,0.0031547480823357565,0.0825283034720583,-0.03475587415773762
2025-05-06,-0.0008013572824715403,-0.00080832436629239,0.08166081153258942,-0.035536104504076516
2025-05-07,-0.005910094587211032,-0.009548911564026619,0.07526809382515243,-0.04474568494886366
2025-05-08,0.007935144424969523,0.009019294790849708,0.08380050144521678,-0.036129964681186344
2025-05-09,0.008043328119494922,0.005732012641008888,0.09251786449441379,-0.030605049454449085
2025-05-12,0.014393637001520224,0.01460009137822702,0.1082431700536226,-0.01645179459489221
2025-05-13,0.0029194132010000344,0.01732866261247379,0.11147858979419523,0.0005917804196768905
2025-05-14,-0.006592918074814888,-0.008370587379906503,0.10415070250977143,-0.007783760509942228
2025-05-15,0.002058039187699262,0.004614676328325263,0.10642308792466215,-0.00320500371698762
2025-05-16,0.003037505138651195,0.008035943834668791,0.10978385373975552,0.004805184887821667
2025-05-19,0.00048345469500279405,-0.0016260791175332745,0.11032038395428434,0.0031712921594864163
2025-05-20,0.01237536539454665,0.01027508653803908,0.12406100441073198,0.013478963998901472
2025-05-21,-0.001971094578871352,-0.004085532049902052,0.12184537385861738,0.009338363209582479
2025-05-22,-0.006950331924208975,-0.011488992972954493,0.11404817614266172,-0.002257918152665739
2025-05-23,-0.011911440181879793,-0.010199381820220777,0.10077825793280604,-0.012434270603528641
2025-05-26,0.014273401057153478,0.009215527576900851,0.1164901074832756,-0.003333331390273253
2025-05-27,-0.00125410700545541,-0.004056279237304117,0.11508990941795916,-0.007376089704667965
2025-05-28,-0.004856320066736331,-0.010654505065324083,0.10967467591463764,-0.01795200618487136
2025-05-29,0.0014064795104427401,0.0005308795151540702,0.11123541060956876,-0.017430657022056817
2025-05-30,-0.0028692204779219243,0.002679238191671618,0.10804703121365589,-0.01479811971238465
2025-06-02,-0.006671351677431001,-0.006613673704932488,0.10065485979329614,-0.021313923482092934
2025-06-03,0.0020483392593281134,0.004095391447593766,0.10290937435358094,-0.017305820894442325
2025-06-04,0.00686446169731531,-0.001130831256891418,0.11048025350944113,-0.018417082188140088
2025-06-05,0.00018856224360004614,-0.005889227748815684,0.11068964815751636,-0.024197847545481155
2025-06-06,-0.00035430027374114547,0.0001534204929696692,0.11029613051113274,-0.02404813949821072
2025-06-09,0.001415711413667939,-0.0020605221099015527,0.11186798941564868,-0.026059109884974285
2025-06-10,0.0032048817967715386,0.002408021075493205,0.11543139489533982,-0.023713839695292616
2025-06-11,-0.002601867590856938,-0.004429238485956466,0.11252919009913742,-0.0280380439298209
2025-06-12,-0.002470368016480698,-0.009926189817832332,0.10978083357051527,-0.03768592280148508
2025-06-13,-0.009515843964670857,-0.00393426602039888,0.09922033232327587,-0.04147192237635877
2025-06-16,0.0074867707081902905,-0.016730651637778603,0.10744994290916088,-0.05750872172810961
2025-06-17,-0.008894099365850958,-0.019709757756632085,0.09760017307422086,-0.07608499651058709
2025-06-18,-0.007608529261116659,-0.011627293969671038,0.08924905004037886,-0.0868276278591481
2025-06-19,-0.015561436732730197,-0.001758882517980198,0.07229876986198902,-0.08843379078040914
2025-06-20,0.0022189741193737677,0.0013599481738720831,0.07467817308054903,-0.08719410797881733
2025-06-23,-0.002281369753132445,-0.003980460317708823,0.07222643480213153,-0.09082749560977843
2025-06-24,0.014784089114061635,0.0074387545968401135,0.08807832596469889,-0.08406438446342501
2025-06-25,-0.016750696476617134,-0.00829688477025874,0.06985225618367852,-0.0916637967225079
2025-06-26,0.00587389599109458,-0.0009065574711697444,0.07613645706233951,-0.09248725569392313
2025-06-27,0.012742610809556479,0.020711769487270316,0.08984924511266001,-0.07369106092709565
2025-06-30,0.002167351768643855,-0.0012758763065927382,0.09221133180161001,-0.0748729165550438
2025-07-01,0.002827206840872884,0.014057849856117466,0.09529923915055827,-0.06186761891814674
2025-07-02,0.012458710671231832,0.024508490285876428,0.10894525546955536,-0.03887541056953614
2025-07-03,-0.00034637982131300037,-0.004867810572437459,0.10856113921011978,-0.043553983007395325
2025-07-04,-0.005938870579782149,-0.006674430702536394,0.1019775380745751,-0.04993771566852934
2025-07-07,0.002150955529209184,0.005026949649538115,0.104347842753161,-0.045161800401269936
2025-07-08,0.005659038688035861,0.0015975127352050311,0.11059738992035029,-0.04363643421735075
2025-07-09,0.011050630635292815,0.00894743192139178,0.12287019146088052,-0.035079436320410995
2025-07-10,0.0034478510832469055,0.007301997759555201,0.12674168066685465,-0.02803358852627391
2025-07-11,-0.009668331243493025,-0.003382779734000718,0.11584796887231752,-0.03132153680513661
2025-07-14,-0.004001726140396428,-0.005492957225757289,0.11138265088657295,-0.03664244616897827
2025-07-15,-0.00365350104572853,-0.0019307369114637928,0.10732221320935431,-0.038502436157097364
2025-07-16,-0.009324784721330378,-0.03891334681427028,0.09699667195403006,-0.07591752431999221
2025-07-17,0.009419042144151716,0.008519314602305395,0.10732932983915933,-0.06804497499119688
2025-07-18,0.007779431361484945,0.005618335026739673,0.11594372235520223,-0.06280893943084398
2025-07-21,-0.002466201409913357,-0.002019051515475767,0.11319158037374577,-0.06470117646197648
2025-07-22,-0.0006755830858293122,-0.009501013114786638,0.11243952697075765,-0.07358746285065576
2025-07-23,0.011364365206803612,0.009663358600086713,0.12508169602573727,-0.06463520629256547
2025-07-24,-0.003992773457297688,-0.0031135265090313615,0.12058949969255428,-0.06754748937338828
2025-07-25,0.005119677794469849,0.008410890766300616,0.12632655687084626,-0.05970473316174518
2025-07-28,-0.009429981615242253,-0.01860494531293182,0.11570531814679508,-0.07719887517927948
2025-07-29,0.00292505578366139,0.007517639482269356,0.118968818440502,-0.07026158900904467
2025-07-30,-0.005318140483459069,-0.0031055234968313085,0.11301798506742533,-0.07314891349028374
2025-07-31,-0.010030657890931846,-0.018356526144247164,0.10185368243275983,-0.09016267969162328
2025-08-01,-0.027079422328270653,-0.024389832351834183,0.07201612122220302,-0.11235345940138664
2025-08-04,0.004589534831502223,0.0063501856703368055,0.07693617655048413,-0.10671673905895329
2025-08-05,0.001560699200399951,0.0013802561025804128,0.07861694998010837,-0.1054837793867065
2025-08-06,0.001979890495810968,0.0040791172173083815,0.08075249342799462,-0.10183494287004113
2025-08-07,0.010564619936620695,0.008579836022072795,0.09217023276661651,-0.09412883395911043
2025-08-08,0.003917779574770958,0.004900116496903095,0.09644911499672237,-0.08968995971432459
2025-08-11,-0.004887882257876805,-0.007388891700768996,0.09108980082086515,-0.09641614201611803
2025-08-12,0.003155438125917226,0.006366416964189115,0.09453266717717468,-0.09066355041408203
2025-08-13,0.006329108614786289,-0.003256217543965567,0.10146008331017087,-0.09362454771459106
2025-08-14,0.00457460302584449,0.008069004110392686,0.1064988259401285,-0.08631100046454099
2025-08-15,0.006808882934922452,0.005989412866274057,0.11403284691358384,-0.08083853981495026
2025-08-18,-0.0051834621074124485,-0.0016453143118330127,0.10825829986519442,-0.08235084932027803
2025-08-19,0.011486314778391177,0.01408458529175416,0.12098810355321077,-0.06942614158962368
2025-08-20,0.0005189192588563679,-0.006203918813028619,0.1215698058690935,-0.07519934625672842
2025-08-21,-0.004235183156520714,-0.0015130660706679454,0.11681975231841446,-0.07659863074803885
2025-08-22,0.006101904433042207,0.008910646135238065,0.12363447971599517,-0.06837052790584042
2025-08-25,-0.014860053622848646,-0.005509848798338357,0.10693721109493382,-0.07350366543315501
2025-08-26,-0.019729477396679206,-0.022437810114173562,0.0850979184090932,-0.09429221425964374
2025-08-27,7.233701730058328e-06,-0.0020752712998079793,0.08510576768378297,-0.09617180363340339
2025-08-28,0.002006174724972651,-0.008961680958328121,0.08728267944883217,-0.104271623570382
2025-08-29,-0.007929556937631949,-0.00951561968254846,0.07866100953484167,-0.11279503413935288
2025-09-01,-0.001449863729857856,0.0003858077619019129,0.07709709806030518,-0.11245274357712598
2025-09-02,-0.010668853682887289,-0.01915215927156335,0.06560570671883736,-0.12945118999317595
2025-09-03,0.0041379793540945505,-0.0043786550075558765,0.07001516113284523,-0.13326302289943415
2025-09-04,0.0033541486400284785,0.011062666657021224,0.07360415103036888,-0.12367460064245628
2025-09-05,0.0003551349066797105,-0.003020789468832641,0.07398542534035601,-0.1263217951801061
2025-09-08,0.0050605737096374006,0.005633207785300432,0.07942040774836712,-0.12140018431486732
2025-09-09,0.002623154348934109,0.003296534724900968,0.08225189408528055,-0.11850384951316972
2025-09-10,8.687968539436986e-05,0.0016766586503581982,0.08234591978935613,-0.11702588136719849
2025-09-11,0.007422120031088181,0.009952444559120543,0.09037922112119134,-0.10823813040436714
2025-09-12,-0.0002608554878655439,4.5725038086108506e-05,0.09009478971750728,-0.10819735455891621
2025-09-15,0.006106905937488219,0.014088126841725779,0.09675189606125811,-0.09563352577215567
2025-09-16,-0.007715455283149106,-0.001441632318708619,0.0882899558504886,-0.09693728970935911
2025-09-17,-0.0005532781416504817,0.0008963127802502191,0.08768782880613868,-0.09612786306075827
2025-09-18,0.0066099812711887555,0.009617392588548768,0.0948774249834472,-0.08743496986996302
2025-09-19,-0.0034634529592620783,-0.009998617116315067,0.09108536852585902,-0.09655935819997186
2025-09-22,-0.002347776230393078,-0.006039020655180027,0.08852374423230436,-0.1020152548965313
2025-09-23,0.005291082173051942,0.0060096928175920935,0.09428321281035545,-0.09661864242357565
2025-09-24,-0.00440296363232705,0.0019903682776293953,0.08946512362088543,-0.09482058082685374
2025-09-25,-0.003067470520874782,-0.004145662823957475,0.0861232214706571,-0.09857314949393126
2025-09-26,0.00644186796816692,0.001386577721418103,0.09311988386053116,-0.09732325110553142
2025-09-29,0.003443593515347543,0.0007367287482485052,0.09688414440409088,-0.09665822319424533
2025-09-30,0.0037949685042937,-0.007952872830933844,0.10104678518496368,-0.10384238546805125
2025-10-01,0.00800164746451062,0.019585217372769435,0.10985697340194656,-0.08629094378718039
2025-10-02,0.01203018196349347,-0.00018269035251263776,0.12320875474542392,-0.08645786961675384
2025-10-03,0.0018296207844904293,0.003355580380517442,0.1252638008284277,-0.08339240556726368
2025-10-06,-0.012990039259559726,-0.0094589422637815,0.11064657987830495,-0.09206254388154655
2025-10-07,1.766662941200259e-05,-0.004271348758504367,0.11066620125983939,-0.09594066140753765
2025-10-08,0.005566439117365321,-0.0017150064692425416,0.1168486570488676,-0.09749112902180279
2025-10-09,-0.0014383201645558285,-0.006977600822311558,0.11524227110467722,-0.10378847566208371
2025-10-10,-0.014852087796350694,-0.013450139858547705,0.09867859498002907,-0.1158426460072709
2025-10-13,0.001496672286564807,0.002243037203270104,0.10032295678497771,-0.1138594481687204
2025-10-14,-0.0037598759614031973,-0.0009635920380984597,0.09618587894998187,-0.11471332614910124
2025-10-15,0.015579774828455965,0.026483487339780364,0.11326420811415572,-0.09126784773009466
2025-10-16,0.010919323232970051,0.008941892658274875,0.12542029984625058,-0.08314206236937405
2025-10-17,-0.0034910184308631852,0.010589806884207164,0.12149143683701968,-0.07343271386961325
2025-10-20,0.00787860034196165,0.033211841630184445,0.1303272196547911,-0.042659707902940935
2025-10-21,0.011649438593915044,0.006507956272528625,0.14349489719119024,-0.03642937914404354
2025-10-22,-0.0010301498168625272,-0.012499941125719016,0.14231692613226543,-0.04847395517521558
2025-10-23,-0.005332225504292162,-0.010275652070492792,0.13622583468475846,-0.0582515057478471
2025-10-24,-0.00025043691665104786,-0.011242162662056288,0.13594128179010068,-0.06883879550697636
2025-10-27,-0.0025900404046945297,-0.0035818931167025834,0.1329991479729038,-0.07217411541589036
2025-10-28,-0.0018380206421115069,0.0032356974142485617,0.130916672151435,-0.06917195160026857
2025-10-29,-0.005781836217033276,-0.003997762320153297,0.12437789717794301,-0.07289318089870278
2025-10-30,-0.0071261680492937405,-0.007773971660284884,0.11636539133174151,-0.08010048303645312
2025-10-31,-0.0014019038797760091,0.0028373542758308055,0.11480035435838598,-0.07749040220866188
2025-11-03,-0.004079639117214956,-0.000548631938587052,0.11025237122486042,-0.07799652043766325
2025-11-04,-0.008079942909432022,-0.007653241497687513,0.10128159545030191,-0.085052835728462
2025-11-05,0.000728477066131486,0.0010609650260597903,0.10208385383594032,-0.08408210878647737
2025-11-06,-0.01425599820793401,-0.023470753681237567,0.08637254839066211,-0.1055793920033885
2025-11-07,-0.0030321382377521745,-0.013307012174851307,0.08307851664624244,-0.11748145792343734
2025-11-10,0.012232023688195717,0.0139212148211604,0.09632675871803498,-0.1051957277155321
2025-11-11,0.013651234723260625,0.013370333402499579,0.11129297263468652,-0.09323189626510786
2025-11-12,0.006237945053673524,0.0026216798843947896,0.11822515713651538,-0.09085464056773529
2025-11-13,0.0009102062385481946,0.0002722918013482678,0.11924297265064254,-0.09060708774012805
2025-11-14,-0.009056651054660275,-0.008833449783105674,0.10910637960196512,-0.09864016436368783
2025-11-17,-0.009067722044189578,-0.010725167485788223,0.09904931123429717,-0.10830739956584978
2025-11-18,-0.01741008738892351,-0.017091375986911704,0.07991476668097186,-0.1235476530646169
2025-11-19,-0.005698456260664159,-0.002777778748600257,0.07376091961779507,-0.12598224376809486
2025-11-20,-0.0015861697519903295,-0.0005552547121215445,0.07205775252622804,-0.12646754624572054
2025-11-21,0.005492388247604993,-0.0011716151280658283,0.07794590992695682,-0.12749099008339548
2025-11-24,0.00020712741985221827,0.005101006802021702,0.07816918208202028,-0.12304031568898577
2025-11-25,0.006539976102347666,0.0025665747362590753,0.08522038276712451,-0.12078953311851537
2025-11-26,0.003127964161215346,0.004455404240832328,0.08861491323144066,-0.11687229507578756
2025-11-27,0.0023709030832770013,0.0003473941103621536,0.09119591368572255,-0.11656550171239921
2025-11-28,0.0007912544090721979,-0.0088378355225891,0.0920593272635879,-0.12437315050324604
2025-12-01,-0.00022418169093337548,0.007336210033909852,0.09181450755700227,-0.11794936802400713
2025-12-02,-0.0034127504555147596,-0.004447713235859485,0.0880884170989995,-0.121872476294545
2025-12-03,-0.001396139895511969,-0.007415653057463745,0.08656929345004305,-0.12838436535055442
2025-12-04,0.006678779864440762,0.0029024688428447966,0.09382625056845684,-0.1258545281280481
2025-12-05,0.002463136932665655,-0.014659360804596866,0.09652049440415134,-0.1386689419959236
2025-12-08,-0.004001518683186073,-0.006707333561914242,0.09213274715929676,-0.14444617670919346
2025-12-09,-0.0025049790820165702,-0.013410626946758254,0.08939697747287756,-0.15591968986621918
2025-12-10,-0.003156753698644274,0.0041315983090386196,0.08595801953494808,-0.1524322890841776
2025-12-11,0.010881859729186465,0.017043117765126504,0.09777526237531253,-0.1379870927731206
2025-12-12,0.0010218451333560779,0.00350281508963024,0.09889701868468959,-0.13496762095423032
2025-12-15,0.009398148171756965,0.022234092511736313,0.1092246156917902,-0.11573441101287929
2025-12-16,-0.0007047957123859667,-0.006595779592837902,0.10844283893857765,-0.12156683193936924
2025-12-17,-0.0016552349192820587,-0.007601138255650164,0.10660810564553835,-0.12824392389814687
2025-12-18,0.008700232205980818,0.01121539113264387,0.11623585312567508,-0.1184668385324058
2025-12-19,-0.00232063055966632,-0.003837325263086289,0.11364548209311631,-0.12184956800315372
2025-12-22,-0.0017982129518874068,-0.0005417846191399844,0.11164291036340557,-0.1223253364005008
2025-12-23,-0.002958905886614421,-0.004196405811033444,0.10835366361211807,-0.12600841545902652
2025-12-24,0.0008246068941022422,0.002193446227079665,0.10926761968423615,-0.12409136191541581
2025-12-29,0.0011232214289732451,-0.0018589710644642432,0.11051357284513141,-0.12571965072872926
2025-12-30,0.006872374084400878,0.007079250231932455,0.11814543754352758,-0.11953040136337656
2025-12-31,-0.0027695970125260344,-0.001821331676254956,0.11504862528013748,-0.12113402853335298
2026-01-02,0.0075472255277515745,0.01892697311895728,0.12346414872953604,-0.1044997559162375
2026-01-05,0.004738979381102767,-0.0032356695493386935,0.12878822216577346,-0.10739729878744475
2026-01-06,0.0019696627888137917,-0.009093337759904285,0.13101155432342448,-0.1155140366349734
2026-01-07,0.0012026965348670038,-0.0014512631477841876,0.13237181800070386,-0.11679765851833745
2026-01-08,0.00034121806526717644,0.008163725567772473,0.13275820372160507,-0.10958743698166706
2026-01-09,0.009606423790985256,0.005070510350363188,0.14363995907926985,-0.10507259086478915
2026-01-12,-0.0022402632356478295,0.0025304890519981527,0.14107790452412683,-0.10280798685363945
2026-01-13,-0.004138278400499076,0.00044849318769604187,0.13635580647854795,-0.10240560234768803
2026-01-14,0.001747841284872259,-0.0034034954709945887,0.1383419760714153,-0.10546056081488786
2026-01-15,-0.0009206166411824451,0.0037087051916422586,0.1372939995048874,-0.10214297775265335
2026-01-16,-0.008144657252587676,-0.00915953719947118,0.1280311296834955,-0.11036693254773433
2026-01-19,-0.012799634824484813,-0.006995258805375659,0.1135927431528958,-0.11659014609638318
2026-01-20,-0.0059008038034318614,-0.0005524015571681584,0.10702165085862503,-0.11707814307529729
2026-01-21,0.004480206438770862,0.013983660365330986,0.11198133638666041,-0.10473166369893494
2026-01-22,0.009626987370984308,0.0035220434459418692,0.12268636666882493,-0.10157848972270656
2026-01-23,-0.002871800917544301,0.003891680417618404,0.1194622349309109,-0.09808212032439334
2026-01-26,-0.002174064635067874,-0.0016784096019867966,0.11702845167565368,-0.09959590795384454
2026-01-27,0.0008128679357673585,0.0047577864363290475,0.1179364482873606,-0.0953119775774921
2026-01-28,-0.0027532538875453373,0.008681678407516791,0.11485848541508492,-0.0874577671076876
2026-01-29,-0.006462919367148129,-0.0008887422684289214,0.10765324491806627,-0.08826878196178556
2026-01-30,0.008208399156436664,0.0016322339460333123,0.11674530487927592,-0.08678062331804526
2026-02-02,0.005333419384099242,0.005996995571498886,0.12270137593542096,-0.08130405076027658
2026-02-03,-0.0043641155872384905,0.009724860877140685,0.11780177736088704,-0.07236986046552751
2026-02-04,0.010455473619651892,0.0142353780985929,0.12948892435608372,-0.05916469469360386
2026-02-05,-0.0027851161252797434,-0.0068420284139977475,0.1263431665395347,-0.06560191658540249
2026-02-06,0.0011993327014087035,-0.006920386634837006,0.12769402673217378,-0.07206831259348212
2026-02-09,0.008186705930541716,0.003013622866803245,0.13692612610865873,-0.06927187644148258
2026-02-10,0.005175908594885417,0.0046137761918578326,0.14281075181653446,-0.06497770518391577
2026-02-11,-0.010206488355485602,-0.009052387932997097,0.1311466671855952,-0.07344188972259214
2026-02-12,0.003961362965817963,0.01761886785132174,0.1356275497018926,-0.05711698482104399
2026-02-13,0.000902116813579995,0.005898221081920907,0.13665201840844343,-0.05155565234313031
2026-02-16,-0.006799212147275399,-0.002801929257236724,0.12892368019765565,-0.054213126309690884
2026-02-17,0.0066102930051264415,0.0021893161657549954,0.1363861965041877,-0.05214249981776187
2026-02-18,0.005283317738256505,-0.005851796760395822,0.14239008585368818,-0.057689169266645135
2026-02-19,0.0017049119843206006,-0.004830390411456498,0.14433776040182922,-0.06224089846803116
2026-02-20,0.010995293918382462,0.01440509694280263,0.15692009041935084,-0.048732387701467594
2026-02-23,-0.003467733570918702,0.009985938989829978,0.15290819978293335,-0.03923308736205322
2026-02-24,0.004423919759030626,0.007927576308483352,0.1580085731483014,-0.03161653434744993
2026-02-25,0.003066708662219683,-0.011238121114060773,0.16155984807049983,-0.04249934501930719
2026-02-26,0.010595326947411577,0.016726144854359037,0.1738669544297924,-0.02648405036595658
2026-02-27,-0.006038230481989096,0.0007196581483434938,0.16677887520375467,-0.025783451680260083
2026-03-02,-0.01881856387575267,-0.024233471093376303,0.1448217724118539,-0.04939210024265528
2026-03-03,-0.029268138871540957,-0.033200904064776895,0.11131496979374012,-0.08095314192571801
2026-03-04,0.004834823720844736,-0.000829037147749534,0.11668798177102868,-0.08171506591158406
2026-03-05,-0.028436512790972802,-0.013851951559496634,0.08493326969387116,-0.09443510433639235
2026-03-06,-0.009946756439972606,-0.01016175919679434,0.07414170270660314,-0.10363723674319614
2026-03-09,-0.010389574646082204,-0.0023203799189766895,0.0629818273058631,-0.10571713889917567
2026-03-10,0.014094483865502577,0.012317532512234353,0.07796400752014798,-0.09470178068243218
2026-03-11,-0.004379840243689312,0.002259757618809988,0.07324269737876254,-0.09265602613403423
2026-03-12,-0.003514504996721715,0.001574367321978931,0.06947078055612987,-0.09122753343178502
2026-03-13,-0.006960400465754602,-0.009215761720886539,0.062026835637035926,-0.09960256394218003
2026-03-16,0.001269692514154422,-0.002137578401384044,0.06337528316007535,-0.10152723405415887
2026-03-17,0.0029466088681709356,0.009346396019556424,0.0665086341996286,-0.09312975177084293
